ntn,name,business,capital
6707724-7,Pak Builders,Pharmaceuticals,50000000.0
4837948-1,United Enterprises,Trading,500000000.0
4900275-9,Allied Enterprises,Trading,50000000.0
8652444-4,Apex Traders,Textile,50000000.0
6305657-7,Metro Enterprises,Logistics,500000000.0
6708175-6,Premier Traders,Food & Beverage,500000000.0
6354187-6,Allied Traders,Real Estate,50000000.0
7833725-6,Allied Enterprises,Import/Export,50000000.0
4442919-9,Allied (Pvt) Ltd,Logistics,50000000.0
9400563-4,Allied Enterprises,IT Services,50000000.0
7976636-9,Crescent (Pvt) Ltd,Construction,50000000.0
9902424-4,United Associates,Real Estate,50000000.0
2797284-9,Allied Builders,Trading,500000000.0
2632339-7,Allied Industries,Trading,500000000.0
6947057-7,Star International,Trading,50000000.0
2009515-9,Premier Builders,IT Services,50000000.0
7177371-3,Crescent Industries,Food & Beverage,50000000.0
9347728-8,Allied Builders,Real Estate,50000000.0
1305215-3,Star Builders,Logistics,500000000.0
9439505-1,Apex Traders,Pharmaceuticals,500000000.0
1831378-1,Pak International,IT Services,500000000.0
8582959-4,Pak Enterprises,Logistics,500000000.0
1265620-3,Premier Builders,Real Estate,50000000.0
1454063-5,Premier Holdings,Logistics,50000000.0
7482069-3,Capital (Pvt) Ltd,IT Services,50000000.0
7012984-3,Premier Builders,Pharmaceuticals,50000000.0
8365517-8,Royal Industries,Import/Export,50000000.0
8938860-6,Apex Enterprises,Real Estate,50000000.0
6931045-2,United (Pvt) Ltd,Pharmaceuticals,50000000.0
5907080-3,Capital Builders,Textile,50000000.0
4185958-7,Allied Associates,Logistics,50000000.0
9379855-0,Metro Associates,Real Estate,500000000.0
4103365-6,United Industries,Trading,50000000.0
7516883-0,Metro Associates,IT Services,500000000.0
4357175-7,Allied Industries,Trading,500000000.0
4789435-4,Capital (Pvt) Ltd,Construction,50000000.0
6131583-8,Global Industries,Logistics,50000000.0
8674288-4,Metro Industries,Textile,50000000.0
5285604-3,Apex International,Logistics,50000000.0
9891623-6,Summit Holdings,Logistics,50000000.0
9964273-7,Star Industries,Construction,50000000.0
2144196-6,Metro Associates,IT Services,50000000.0
9077788-3,Star Enterprises,Pharmaceuticals,500000000.0
1352520-2,Royal Enterprises,IT Services,50000000.0
7377704-3,Royal Industries,Import/Export,50000000.0
7654444-3,Allied Enterprises,Logistics,500000000.0
2282641-0,Apex Builders,Food & Beverage,50000000.0
5210260-8,Allied Builders,Food & Beverage,50000000.0
8315024-9,Metro Traders,Logistics,50000000.0
8225840-3,United Holdings,Textile,50000000.0
4785833-8,Summit (Pvt) Ltd,Trading,50000000.0
5555846-2,Allied International,Logistics,500000000.0
1793151-1,Pak Associates,Import/Export,500000000.0
1220389-3,Apex (Pvt) Ltd,IT Services,50000000.0
9140800-7,Premier Builders,IT Services,50000000.0
6657583-5,Crescent Associates,Pharmaceuticals,50000000.0
1082583-9,Metro Enterprises,Real Estate,50000000.0
2995284-7,Apex Industries,Import/Export,50000000.0
6606055-1,Capital Traders,Construction,50000000.0
2992201-4,Global Holdings,Construction,500000000.0
3215551-8,Allied Associates,Textile,50000000.0
6099033-9,Allied Associates,Construction,50000000.0
1866279-3,Metro Associates,Pharmaceuticals,50000000.0
1272670-1,Pak Traders,IT Services,50000000.0
9714529-6,Crescent (Pvt) Ltd,Import/Export,50000000.0
4577264-1,Global Holdings,Logistics,50000000.0
5497549-0,Star (Pvt) Ltd,Logistics,50000000.0
3329804-2,United Holdings,Real Estate,50000000.0
6569522-8,Allied Industries,IT Services,500000000.0
1144034-3,Summit Enterprises,Trading,50000000.0
8110991-7,Metro (Pvt) Ltd,Construction,50000000.0
4536583-7,Summit Industries,IT Services,50000000.0
5448997-1,Pak (Pvt) Ltd,Pharmaceuticals,50000000.0
3864224-9,United Enterprises,Pharmaceuticals,50000000.0
3017096-4,Star Enterprises,Food & Beverage,50000000.0
9817227-4,Premier Traders,Food & Beverage,50000000.0
7910643-6,Crescent Industries,Food & Beverage,50000000.0
2861031-2,Allied Holdings,Pharmaceuticals,50000000.0
6939148-1,Crescent Builders,Textile,500000000.0
9199440-3,Premier Builders,Import/Export,50000000.0
3031881-5,Global Holdings,Import/Export,50000000.0
3623075-4,Premier Enterprises,Real Estate,50000000.0
2732180-9,Allied Associates,Trading,50000000.0
9654309-5,Crescent Holdings,Pharmaceuticals,500000000.0
5236285-4,Premier Associates,Real Estate,50000000.0
2485848-5,Global Industries,Logistics,50000000.0
3948412-0,Star Builders,Textile,50000000.0
4791744-5,Capital (Pvt) Ltd,Real Estate,500000000.0
7993497-9,Apex Associates,Logistics,50000000.0
2412580-9,Capital Builders,Logistics,50000000.0
8080901-9,Star Traders,Trading,500000000.0
8036167-5,Premier Industries,Logistics,500000000.0
7432757-1,Pak Builders,Textile,50000000.0
4192072-8,Pak Associates,Pharmaceuticals,50000000.0
5558592-8,Capital Holdings,Textile,50000000.0
3918456-7,Crescent Builders,Food & Beverage,50000000.0
7026251-1,Apex Associates,Food & Beverage,50000000.0
9192587-7,Apex Associates,Trading,50000000.0
6533838-8,Apex Builders,Trading,50000000.0
8012149-8,Apex Industries,Logistics,50000000.0
2649791-9,Summit Holdings,Food & Beverage,500000000.0
2466571-3,Capital (Pvt) Ltd,Import/Export,50000000.0
8165646-3,Apex (Pvt) Ltd,Real Estate,50000000.0
1912529-7,Premier Associates,Import/Export,500000000.0
4601502-1,Apex Industries,Textile,500000000.0
8553151-9,United International,Real Estate,500000000.0
4811281-6,Premier Enterprises,Trading,500000000.0
7157802-5,Pak Builders,IT Services,50000000.0
5522302-2,United Holdings,Food & Beverage,500000000.0
3908311-8,Capital (Pvt) Ltd,Import/Export,50000000.0
2116254-5,Capital Industries,Logistics,50000000.0
6678525-4,Pak Enterprises,Real Estate,500000000.0
6155165-2,Premier Industries,Textile,50000000.0
4450893-7,Allied International,Trading,500000000.0
4532423-0,Premier Associates,Pharmaceuticals,50000000.0
7268162-6,Premier Traders,Real Estate,500000000.0
9662090-6,United International,Real Estate,50000000.0
9703835-6,Summit Builders,Construction,500000000.0
3109878-8,Global (Pvt) Ltd,Food & Beverage,500000000.0
9480464-5,Global Holdings,Construction,50000000.0
1829474-9,Allied Enterprises,IT Services,500000000.0
3523822-8,Apex Industries,Textile,50000000.0
4022020-8,United Enterprises,Import/Export,50000000.0
7642237-1,Star Associates,Food & Beverage,500000000.0
9657742-7,Pak International,IT Services,500000000.0
1793643-9,Capital Builders,Food & Beverage,500000000.0
6235901-0,Global Associates,Real Estate,50000000.0
7373347-6,United Industries,Real Estate,500000000.0
4824262-1,Royal Associates,Food & Beverage,50000000.0
6331584-4,Premier (Pvt) Ltd,Construction,500000000.0
4665403-2,Premier Associates,Construction,50000000.0
2739525-4,Pak Associates,Food & Beverage,50000000.0
5938848-1,Premier (Pvt) Ltd,Construction,50000000.0
4706016-3,Pak International,IT Services,50000000.0
1923485-9,Pak International,IT Services,50000000.0
1310548-8,Crescent Holdings,Trading,50000000.0
1784344-0,Pak (Pvt) Ltd,Logistics,50000000.0
4856273-7,Pak Traders,IT Services,500000000.0
1955838-2,Royal Industries,Logistics,500000000.0
6378575-4,Star (Pvt) Ltd,IT Services,50000000.0
7081375-2,Star Associates,Import/Export,50000000.0
7415748-7,Crescent Holdings,Trading,50000000.0
3591752-8,Capital Industries,Import/Export,50000000.0
2557422-7,Summit Associates,Textile,50000000.0
7848798-5,Capital International,IT Services,50000000.0
7448153-3,Allied Associates,Construction,500000000.0
3916944-6,Capital Industries,Trading,50000000.0
9149222-9,Global International,Logistics,50000000.0
7437790-5,United Traders,Textile,50000000.0
2340835-6,Capital Industries,Trading,50000000.0
7210634-4,Royal International,Real Estate,500000000.0
9647340-9,Apex Associates,Food & Beverage,500000000.0
1500362-6,Summit (Pvt) Ltd,Textile,50000000.0
1511596-6,Pak (Pvt) Ltd,Logistics,50000000.0
7051275-3,Apex International,Import/Export,50000000.0
3419394-0,Pak Holdings,Real Estate,50000000.0
6160565-9,Star Industries,IT Services,500000000.0
8895386-9,Capital International,Trading,50000000.0
2002929-8,Summit International,Import/Export,50000000.0
8008029-6,Allied (Pvt) Ltd,Construction,50000000.0
1827016-2,Capital Associates,Textile,50000000.0
1585371-3,Metro Traders,Textile,50000000.0
5565120-7,Premier Builders,Textile,50000000.0
2873291-4,Summit International,Construction,50000000.0
8699575-5,United Industries,Trading,50000000.0
3348091-6,Summit Traders,Textile,50000000.0
3859190-9,Capital International,Textile,500000000.0
2915042-2,Star Builders,Logistics,50000000.0
9000606-4,Metro Traders,Food & Beverage,500000000.0
2303988-1,Capital Industries,Pharmaceuticals,500000000.0
9298887-6,Apex Industries,Textile,500000000.0
3440731-8,Metro Traders,IT Services,50000000.0
6037079-0,United Enterprises,Food & Beverage,500000000.0
1901086-5,Royal Industries,IT Services,50000000.0
3133528-6,Capital International,Logistics,50000000.0
3116157-0,Summit International,Textile,500000000.0
2371225-0,Crescent Builders,Trading,50000000.0
5498494-5,Pak (Pvt) Ltd,Logistics,50000000.0
4159511-3,Capital Holdings,Construction,50000000.0
3869956-4,Star (Pvt) Ltd,Real Estate,50000000.0
9523961-8,Metro Industries,Textile,50000000.0
5692435-8,Premier International,Food & Beverage,500000000.0
4891599-5,Summit (Pvt) Ltd,Textile,50000000.0
9704062-8,Crescent Traders,Real Estate,50000000.0
4746129-6,Star International,Real Estate,50000000.0
3866173-9,Metro Enterprises,Import/Export,50000000.0
3146696-2,Metro Builders,Real Estate,50000000.0
8044054-6,Capital (Pvt) Ltd,Import/Export,50000000.0
5104192-0,Metro Holdings,Real Estate,500000000.0
3549235-4,Premier Traders,Pharmaceuticals,50000000.0
7488169-1,Apex Industries,Real Estate,50000000.0
5791905-7,Apex Builders,Textile,50000000.0
3830684-5,Summit International,Pharmaceuticals,50000000.0
6120475-7,Allied Industries,Logistics,500000000.0
9504979-6,Star Holdings,IT Services,500000000.0
4985378-0,Apex Traders,Pharmaceuticals,50000000.0
2343777-7,Premier Industries,Real Estate,50000000.0
4639392-2,Pak Industries,Construction,500000000.0
6338798-7,United (Pvt) Ltd,Textile,50000000.0
6888880-8,Royal (Pvt) Ltd,Logistics,50000000.0
4555462-8,Global Holdings,Import/Export,500000000.0
8003843-3,Star International,Textile,50000000.0
4260684-6,Metro Enterprises,Food & Beverage,50000000.0
1194263-2,United Associates,Food & Beverage,500000000.0
7923254-4,Star Holdings,Pharmaceuticals,50000000.0
8535218-0,Capital Traders,Food & Beverage,500000000.0
6563415-4,Crescent Traders,Food & Beverage,50000000.0
6348009-4,Star (Pvt) Ltd,Import/Export,500000000.0
5097801-8,United International,Food & Beverage,50000000.0
7256840-8,Global (Pvt) Ltd,Trading,50000000.0
7673659-5,Summit Builders,Food & Beverage,500000000.0
8336407-2,Royal Associates,Construction,50000000.0
9844167-8,Allied Holdings,IT Services,500000000.0
9421456-3,Metro Traders,Real Estate,50000000.0
2574555-5,Apex Holdings,Textile,50000000.0
3135810-1,Premier (Pvt) Ltd,Food & Beverage,50000000.0
8932496-3,Apex (Pvt) Ltd,Pharmaceuticals,50000000.0
3608394-9,Capital Holdings,Textile,500000000.0
3800156-0,Crescent Builders,Construction,500000000.0
2951720-6,Crescent Enterprises,Textile,50000000.0
9961931-4,Metro International,IT Services,50000000.0
2867411-7,Royal Builders,Logistics,50000000.0
8122354-9,Crescent Traders,Logistics,50000000.0
4120141-3,Premier Builders,IT Services,50000000.0
8158897-3,Crescent Holdings,Pharmaceuticals,50000000.0
6730953-4,Pak Enterprises,IT Services,50000000.0
7598195-4,Capital Holdings,Food & Beverage,50000000.0
4227586-0,Star Builders,Food & Beverage,50000000.0
7022716-6,Star Holdings,Real Estate,500000000.0
4004130-7,Star (Pvt) Ltd,Real Estate,50000000.0
7899756-8,Crescent Builders,Trading,50000000.0
5262678-4,Premier Enterprises,IT Services,50000000.0
8436592-9,Summit Holdings,Logistics,50000000.0
4142645-4,Pak (Pvt) Ltd,Food & Beverage,50000000.0
5186027-6,Star International,Real Estate,50000000.0
9164282-0,Pak International,Textile,50000000.0
7741338-2,United Builders,Construction,50000000.0
1350579-3,Royal Associates,Pharmaceuticals,50000000.0
7259189-0,Capital Builders,Construction,50000000.0
4416125-2,Star Industries,IT Services,50000000.0
3497395-8,Crescent (Pvt) Ltd,Textile,50000000.0
2802713-7,Crescent Traders,Textile,500000000.0
2279641-0,Apex (Pvt) Ltd,Logistics,50000000.0
6172237-1,Metro Holdings,Pharmaceuticals,50000000.0
2244208-5,Premier Associates,Import/Export,500000000.0
8996927-2,Apex International,Logistics,500000000.0
4172828-6,Summit Associates,Trading,500000000.0
9278731-9,Allied International,IT Services,50000000.0
7008775-8,Royal Holdings,Food & Beverage,50000000.0
3791113-4,Metro Holdings,Food & Beverage,50000000.0
8518729-6,Global (Pvt) Ltd,IT Services,50000000.0
7811773-8,Metro International,Textile,500000000.0
9836757-0,Global International,Trading,50000000.0
1611919-7,Summit International,IT Services,50000000.0
4294337-6,Metro Associates,Import/Export,500000000.0
9062772-6,Star Holdings,Import/Export,500000000.0
9471808-6,Crescent (Pvt) Ltd,Logistics,500000000.0
9897985-0,Capital Builders,Logistics,500000000.0
4316601-5,Premier Traders,Pharmaceuticals,50000000.0
4505254-9,Star Builders,Construction,500000000.0
5331040-7,Capital Holdings,Construction,50000000.0
1772714-3,Allied International,Real Estate,50000000.0
8266045-0,Metro Enterprises,Real Estate,50000000.0
2749543-3,Capital Industries,Import/Export,50000000.0
7766425-6,Crescent Associates,Construction,500000000.0
1178387-0,United Traders,Textile,50000000.0
7314959-0,Crescent Associates,Real Estate,50000000.0
9186987-5,Pak Builders,IT Services,50000000.0
9452772-9,Royal Holdings,Logistics,500000000.0
6539017-6,Royal Associates,Pharmaceuticals,50000000.0
2721517-3,Pak Traders,IT Services,500000000.0
6946547-7,Global (Pvt) Ltd,IT Services,50000000.0
3589281-7,Metro Enterprises,Trading,50000000.0
5435894-1,Allied Enterprises,Import/Export,50000000.0
6020159-2,United (Pvt) Ltd,IT Services,50000000.0
7025374-2,Allied Enterprises,Pharmaceuticals,50000000.0
3290745-4,Crescent Associates,Logistics,50000000.0
2553762-8,United Holdings,Textile,50000000.0
8869804-3,Metro Builders,Import/Export,50000000.0
1392659-4,Metro Industries,Food & Beverage,50000000.0
6708708-8,Star (Pvt) Ltd,Pharmaceuticals,50000000.0
5445011-1,Capital (Pvt) Ltd,Import/Export,50000000.0
2022363-8,Star Associates,Food & Beverage,50000000.0
6635013-5,Capital Enterprises,Textile,50000000.0
6481680-3,Global Builders,Trading,50000000.0
4431392-3,Global Enterprises,Import/Export,50000000.0
4748200-8,Metro Builders,Real Estate,500000000.0
8172198-1,Summit International,Logistics,50000000.0
3782109-0,United (Pvt) Ltd,Textile,500000000.0
8796570-0,Apex Traders,IT Services,50000000.0
7638692-5,Pak Traders,Construction,50000000.0
9362093-2,Metro (Pvt) Ltd,Logistics,50000000.0
2183215-9,Apex (Pvt) Ltd,Pharmaceuticals,50000000.0
2813525-4,Capital Industries,Trading,50000000.0
5897558-8,Global Enterprises,Real Estate,50000000.0
1544879-1,Apex International,Pharmaceuticals,50000000.0
1647737-4,Crescent Holdings,Food & Beverage,50000000.0
7002346-6,Premier Traders,Construction,500000000.0
9853273-4,Summit Associates,Real Estate,50000000.0
8645253-3,Crescent Enterprises,Food & Beverage,50000000.0
2959018-8,Royal Holdings,Textile,50000000.0
2544239-1,Crescent International,Food & Beverage,50000000.0
8085949-1,Royal Industries,Import/Export,500000000.0
6193590-1,Star Builders,Construction,500000000.0
4788585-5,Star Builders,Import/Export,50000000.0
3727951-2,Crescent International,Construction,500000000.0
1439164-9,Apex Builders,Construction,50000000.0
5398262-6,Allied Industries,Logistics,50000000.0
2014398-1,Star Industries,Food & Beverage,50000000.0
8432416-8,Global Holdings,Logistics,50000000.0
1950736-7,Metro (Pvt) Ltd,Construction,50000000.0
8477049-9,Capital Traders,Import/Export,50000000.0
6562666-8,Summit Builders,Logistics,50000000.0
2048747-3,Premier Associates,Construction,50000000.0
2622638-1,Global Builders,IT Services,50000000.0
2637877-8,Capital Associates,Construction,50000000.0
3038101-3,Capital Industries,IT Services,50000000.0
5102781-4,Capital (Pvt) Ltd,Import/Export,50000000.0
1733274-9,Capital Holdings,Logistics,50000000.0
5259065-5,Metro Associates,Food & Beverage,50000000.0
8150428-5,Summit Builders,Food & Beverage,500000000.0
3520444-8,Crescent Holdings,Trading,50000000.0
8355272-8,Apex Associates,Food & Beverage,50000000.0
3322597-9,Summit Enterprises,Import/Export,50000000.0
2226894-7,Allied Associates,Pharmaceuticals,50000000.0
2312528-9,Star Enterprises,Logistics,50000000.0
3384057-9,Star Industries,Food & Beverage,50000000.0
5794472-8,Capital Builders,Pharmaceuticals,500000000.0
4750503-4,Metro Enterprises,Logistics,50000000.0
6878392-0,Premier Enterprises,Construction,500000000.0
6964858-4,Allied (Pvt) Ltd,Real Estate,50000000.0
9679707-3,Capital Enterprises,Pharmaceuticals,50000000.0
3632302-2,Star Holdings,Pharmaceuticals,50000000.0
1336622-5,Pak Industries,Pharmaceuticals,50000000.0
4311239-5,Pak Traders,Food & Beverage,50000000.0
3117966-8,Capital Holdings,Import/Export,50000000.0
9905267-5,Summit Holdings,Import/Export,50000000.0
3372328-8,Star Holdings,Logistics,50000000.0
5508122-0,Apex Associates,IT Services,50000000.0
3381917-4,Royal International,IT Services,50000000.0
7271911-7,Royal Holdings,Import/Export,50000000.0
3410544-0,Allied Builders,Food & Beverage,500000000.0
8762142-1,Crescent Enterprises,IT Services,500000000.0
1917232-6,United Traders,Logistics,50000000.0
4069984-3,Allied Builders,Pharmaceuticals,50000000.0
8582628-5,Metro Enterprises,Logistics,50000000.0
9005564-5,Star (Pvt) Ltd,IT Services,50000000.0
8533134-7,Allied Builders,Real Estate,50000000.0
2272146-4,Premier Builders,Pharmaceuticals,50000000.0
2029633-4,Crescent Industries,Textile,50000000.0
6195557-3,Crescent Enterprises,Real Estate,50000000.0
